,Gene,SeqLen,Count,Count/Kb,FPKM
0,YAL068C,363,3.049,8.401,0.774
1,YAL067W-A,228,4.0,17.544,1.6159999999999999
2,YAL067C,1782,63.0,35.354,3.2569999999999997
3,YAL065C,387,208.12099999999998,537.781,49.538999999999994
4,YAL064W-B,381,212.43400000000003,557.569,51.361999999999995
5,YAL064C-A,381,14.034,36.835,3.3930000000000002
6,YAL064W,285,13.0,45.614,4.202
7,YAL063C-A,291,19.0,65.292,6.015
8,YAL063C,3969,1567.487,394.93300000000005,36.38
9,YAL062W,1374,48.016999999999996,34.946999999999996,3.219
10,YAL061W,1254,70.0,55.821000000000005,5.142
11,YAL060W,1149,4033.0,3510.009,323.334
12,YAL059W,639,1271.0,1989.045,183.226
13,YAL058W,1509,589.0,390.325,35.955999999999996
14,YAL056W,2643,399.0,150.965,13.907
15,YAL055W,543,93.0,171.271,15.777000000000001
16,YAL054C,2142,100.0,46.685,4.301
17,YAL053W,2352,750.0,318.878,29.374000000000002
18,YAL051W,3144,304.0,96.69200000000001,8.907
19,YAL049C,741,1261.0,1701.754,156.762
20,YAL048C,1989,262.0,131.724,12.134
21,YAL047C,1869,139.0,74.37100000000001,6.851
22,YAL046C,357,320.0,896.3589999999999,82.57
23,YAL044W-A,333,279.0,837.8380000000001,77.18
24,YAL044C,513,3019.0,5884.99,542.112
25,YAL043C,2358,448.0,189.99200000000002,17.502
26,YAL042W,1248,2930.0,2347.756,216.27
27,YAL041W,2565,617.0,240.546,22.159000000000002
28,YAL040C,1743,281.0,161.216,14.850999999999999
29,YAL039C,810,642.0,792.5930000000001,73.012
30,YAL038W,1503,34307.0,22825.682,2102.649
31,YAL037C-A,93,182.0,1956.989,180.273
32,YAL037W,804,37.0,46.02,4.239
33,YAL036C,1110,2511.0,2262.1620000000003,208.385
34,YAL035W,3009,3467.0,1152.21,106.139
35,YAL034W-A,870,174.0,200.0,18.424
36,YAL034C,1242,65.0,52.335,4.821000000000001
37,YAL033W,522,579.0,1109.195,102.176
38,YAL032C,1140,242.0,212.28099999999998,19.555
39,YAL031C,2283,255.0,111.695,10.289000000000001
40,YAL030W,354,238.0,672.316,61.931999999999995
41,YAL029C,4416,1268.0,287.138,26.45
42,YAL028W,1587,60.0,37.806999999999995,3.483
43,YAL027W,786,230.0,292.621,26.956
44,YAL026C,4068,825.0,202.80200000000002,18.682000000000002
45,YAL025C,921,2152.0,2336.591,215.24099999999999
46,YAL024C,4308,301.0,69.87,6.436
47,YAL023C,2280,2091.0,917.105,84.48200000000001
48,YAL022C,1554,840.0,540.5409999999999,49.793
49,YAL021C,2514,573.0,227.924,20.996
50,YAL020C,1002,397.0,396.208,36.498000000000005
51,YAL019W,3396,1009.0,297.11400000000003,27.369
52,YAL018C,978,0.0,0.0,0.0
53,YAL017W,4071,516.0,126.75,11.675999999999998
54,YAL016W,1908,2095.0,1098.008,101.146
55,YAL015C,1200,541.0,450.833,41.53
56,YAL014C,768,292.0,380.208,35.024
57,YAL013W,1218,367.0,301.314,27.756
58,YAL012W,1185,1896.0,1600.0,147.388
59,YAL011W,1878,184.0,97.977,9.025
60,YAL010C,1482,223.0,150.472,13.860999999999999
61,YAL009W,780,403.0,516.6669999999999,47.593999999999994
62,YAL008W,597,199.0,333.333,30.706
63,YAL007C,648,1661.0,2563.272,236.123
64,YAL005C,1929,2672.429,1385.396,127.619
65,YAL003W,621,19554.0,31487.923,2900.594
66,YAL002W,3825,201.0,52.549,4.841
67,YAL001C,3483,752.0,215.90599999999998,19.889
68,YAR002W,1620,1039.0,641.3580000000001,59.08
69,YAR002C-A,660,2706.0,4100.0,377.68199999999996
70,YAR003W,1281,874.0,682.279,62.85
71,YAR007C,1866,1225.0,656.4839999999999,60.474
72,YAR008W,828,442.0,533.816,49.174
73,YAR009C,3591,58.105,16.180999999999997,1.4909999999999999
74,YAR010C,1323,1.879,1.42,0.131
75,YAR014C,2130,977.0,458.685,42.253
76,YAR015W,921,892.0,968.512,89.21700000000001
77,YAR018C,1308,414.0,316.514,29.156999999999996
78,YAR019C,2925,129.0,44.103,4.063
79,YAR020C,168,8.66,51.54600000000001,4.748
80,YAR023C,540,73.0,135.185,12.453
81,YAR027W,708,236.067,333.42699999999996,30.715
82,YAR028W,705,291.933,414.09,38.145
83,YAR029W,225,31.0,137.778,12.692
84,YAR031W,897,17.348,19.34,1.7819999999999998
85,YAR033W,705,176.217,249.954,23.025
86,YAR035W,2064,13.0,6.297999999999999,0.58
87,YAR035C-A,81,0.0,0.0,0.0
88,YAR042W,3567,449.0,125.876,11.595
89,YAR050W,4614,812.15,176.019,16.214000000000002
90,YAR064W,300,2.9,9.667,0.89
91,YAR066W,612,108.541,177.355,16.338
92,YAR068W,486,2402.166,4942.728,455.31300000000005
93,YAR071W,1404,34.196,24.355999999999998,2.244
94,YBL113C,2379,211.68900000000002,88.98200000000001,8.197000000000001
95,YBL112C,318,2.6180000000000003,8.234,0.758
96,YBL111C,2004,1.776,0.8859999999999999,0.08199999999999999
97,YBL108C-A,129,0.013999999999999999,0.105,0.01
98,YBL107C,591,647.0,1094.755,100.846
99,YBL106C,3033,204.0,67.26,6.196000000000001
100,YBL105C,3456,687.0,198.785,18.312
101,YBL104C,3117,460.0,147.578,13.595
102,YBL103C,1461,523.0,357.974,32.976
103,YBL102W,648,615.0,949.074,87.426
104,YBL101C,3354,136.0,40.549,3.735
105,YBL100W-C,120,1.0,8.333,0.768
106,YBL100W-B,5313,193.34099999999998,36.39,3.352
107,YBL100W-A,1317,0.41,0.311,0.028999999999999998
108,YBL099W,1638,5072.0,3096.4590000000003,285.23900000000003
109,YBL098W,1383,665.0,480.839,44.294
110,YBL097W,2265,272.0,120.088,11.062000000000001
111,YBL095W,813,509.0,626.076,57.673
112,YBL093C,663,892.0,1345.4,123.935
113,YBL092W,393,16247.0,41340.967000000004,3808.2340000000004
114,YBL091C-A,528,110.0,208.333,19.191
115,YBL091C,1266,1336.0,1055.292,97.211
116,YBL090W,534,866.0,1621.723,149.389
117,YBL089W,1380,491.0,355.79699999999997,32.775
118,YBL088C,8364,284.0,33.955,3.128
119,YBL087C,414,18246.418,44073.473,4059.946
120,YBL086C,1401,401.0,286.224,26.366
121,YBL085W,2943,779.0,264.69599999999997,24.383000000000003
122,YBL084C,2277,350.0,153.711,14.16
123,YBL082C,1377,445.0,323.166,29.769000000000002
